DRIVER_NAME,location,match_type,GROUP,TEAM,mean_KPH,std_KPH,med_KPH,max_KPH,min_KPH,range_KPH,skew_KPH,mean_S1,std_S1,med_S1,max_S1,min_S1,range_S1,skew_S1,mean_S2,std_S2,med_S2,max_S2,min_S2,range_S2,skew_S2,mean_S3,std_S3,med_S3,max_S3,min_S3,range_S3,skew_S3,Total_Lap_Num,PIT_TIME_sum,cnt_CROSSING_FINISH_LINE_IN_PIT
St̩phane SARRAZIN,newyork2,FP1,3.0,TECHEETAH,87.02941176470588,32.57916828100977,103.4,111.8,6.8,105.0,-1.5744852318347935,29120.764705882353,10437.44237426854,25887.0,68995.0,24806.0,44189.0,3.920460956664026,19678.470588235294,2506.048984897518,18772.000000000004,27375.999999999996,17611.0,9764.999999999996,2.299413178992789,97684.88235294117,237943.71923678776,21679.0,996206.0,20461.0,975745.0,3.7985317589220196,17.0,1293816.0,3
St̩phane SARRAZIN,newyork2,Q,3.0,TECHEETAH,95.36666666666667,16.702494823628406,95.7,111.9,78.5,33.400000000000006,-0.08977117413692454,32336.333333333332,9006.948447356259,29690.0,42370.0,24949.0,17421.0,1.2080124072077008,19871.666666666668,2049.610288160492,20950.0,21156.999999999996,17508.0,3648.9999999999964,-1.7121967489506684,23096.666666666668,2824.7577477251616,22863.000000000004,26031.0,20396.0,5635.0,0.3696971331399023,3.0,12839.0,0
St̩phane SARRAZIN,newyork2,Race,0,TECHEETAH,100.71041666666666,14.059739405946347,104.8,107.1,38.9,68.19999999999999,-3.3331838277177486,27973.791666666668,7128.34743451546,26355.5,71676.0,25728.0,45948.0,5.501529436170315,20395.958333333332,6152.411033907101,18777.0,43957.0,18255.0,25702.0,3.7025013480745295,24067.833333333332,10496.7893841825,21846.5,90013.0,21379.0,68634.0,5.7198452542100116,48.0,49269.0,1
St̩phane Sarrazin,Berlin,FP1,0,Venturi Formula E Team,88.3388888888889,29.972637303515768,102.9,104.5,13.8,90.7,-2.02781930053362,31538.11111111111,5598.70440778504,29588.5,52935.0,29103.0,23832.0,3.6757676771070655,22624.444444444445,307.11891205816596,22573.0,23593.000000000004,22299.0,1294.0000000000036,2.155414753410335,98026.61111111111,170389.86844643322,34056.5,588850.0,33469.0,555381.0,2.6440929769474,18.0,1190005.0,3
St̩phane Sarrazin,Berlin,FP2,0,Venturi Formula E Team,91.19333333333334,23.30455095551286,102.0,106.7,42.8,63.900000000000006,-1.6525815461056241,36628.066666666666,25464.990197935527,29665.0,128566.0,28583.0,99983.0,3.856770744360169,23229.333333333332,471.91792062764813,23118.000000000004,24261.999999999996,22381.0,1880.9999999999964,0.4515281113675791,48093.666666666664,38258.52100357451,33572.0,154953.0,32351.0,122602.0,2.4887460250251463,15.0,329136.0,2
St̩phane Sarrazin,Berlin,Q,2.0,Venturi Formula E Team,84.55000000000001,37.888718637610324,96.5,108.5,8.8,99.7,-2.2291764304881663,184889.83333333334,376586.14605076314,31877.5,953570.0,28161.0,925409.0,2.4491589930878894,24035.5,2191.8154803723783,23714.0,27405.0,21697.0,5708.0,0.6012458632753019,34565.833333333336,2102.854956164754,35030.0,36893.0,31936.0,4957.0,-0.40096662972515673,6.0,919447.0,0
St̩phane Sarrazin,Berlin,Race,2.0,Venturi Formula E Team,101.26969696969697,7.288582031527325,102.9,104.4,62.9,41.50000000000001,-4.9221900898422835,29975.636363636364,1825.2041121848163,29523.000000000004,39100.0,29151.999999999996,9948.000000000004,4.3732775805809725,23195.81818181818,306.1016431009324,23120.0,24274.0,22828.000000000004,1445.9999999999964,1.5968277713759085,35310.393939393936,9569.699988568718,33496.0,88558.0,33140.0,55418.0,5.723962307059622,33.0,64903.0,1
St̩phane Sarrazin,Buenos Aires,FP1,4.0,Venturi Formula E Team,104.83809523809524,30.831452709700145,116.9,119.0,9.6,109.4,-2.5900853969503137,72902.23809523809,186894.1821285255,18550.0,846695.0,18231.0,828464.0,3.9831431060317732,25932.285714285714,569.8433243319727,25831.0,27728.0,25320.999999999996,2407.0000000000036,1.87787839615159,30126.428571428572,1527.7473472871284,29572.0,34642.0,29065.0,5577.0,2.174712408757397,21.0,1162666.0,2
St̩phane Sarrazin,Buenos Aires,FP2,3.0,Venturi Formula E Team,98.58666666666666,34.47087521510352,117.7,123.7,19.5,104.2,-1.6764199317419,61913.2,111847.64855705666,18463.0,388791.0,17375.0,371416.0,2.567160587040278,26467.466666666667,2074.4669837494794,25835.0,32049.999999999996,24346.0,7703.999999999996,2.104226949597301,33586.86666666667,13467.813253757837,29504.0,81824.0,28319.0,53505.0,3.7560386415375335,15.0,676560.0,2
St̩phane Sarrazin,Buenos Aires,Q,3.0,Venturi Formula E Team,73.60000000000001,45.82767722675894,72.55,123.5,4.0,119.5,-0.358164234563358,363039.1666666667,843777.1749402604,22029.5,2085251.0,0.0,2085251.0,2.4485848900550398,26394.166666666668,15104.90054805614,26346.5,44457.0,0.0,44457.0,-0.9896766841699861,42932.0,40050.6874198184,32781.0,118562.0,0.0,118562.0,1.6214270354399412,6.0,2069561.0,2
St̩phane Sarrazin,Buenos Aires,Race,3.0,Venturi Formula E Team,108.85714285714283,20.10873801455017,117.0,123.0,46.0,77.0,-2.3889069572679755,23647.514285714286,18379.04664264273,18711.0,111941.0,0.0,111941.0,3.786130948276518,27479.8,8088.637476332427,25643.0,54340.0,0.0,54340.0,0.4650832249054484,32377.085714285713,7766.112591673818,29813.0,65522.0,29073.0,36449.0,3.615675017361295,35.0,98531.0,1
St̩phane Sarrazin,London10,FP1,0,Venturi Formula E Team,94.4235294117647,33.495755876897384,111.9,121.8,14.1,107.7,-1.5772819670428158,28603.058823529413,9530.650833433334,24477.0,60427.0,22745.0,37682.0,2.685422363118607,35982.82352941176,4169.678123598003,35008.0,50960.0,32610.999999999996,18349.000000000004,3.2428972023919527,95973.11764705883,164779.41897271422,33671.0,670796.0,31094.0,639702.0,3.1102596660350503,17.0,1083753.0,3
St̩phane Sarrazin,London10,FP2,0,Venturi Formula E Team,97.22500000000002,30.259427531687617,111.7,121.7,33.1,88.6,-1.5967221164179053,28943.166666666668,8888.871979087453,24786.5,53764.0,23214.0,30550.0,2.3519539008586516,34416.583333333336,1372.817173706769,33860.5,37806.99999999999,32536.0,5270.999999999993,1.3514548958974628,66266.41666666667,77979.04917984332,33718.0,258583.0,30767.0,227816.0,2.154789854563436,12.0,438492.0,2
St̩phane Sarrazin,London10,Q,1.0,Venturi Formula E Team,101.85000000000001,17.18903720398557,98.0,122.0,77.6,44.400000000000006,0.05932294615222917,31882.166666666668,15135.360576037383,25423.5,61974.0,22996.0,38978.0,2.191632923608758,37485.166666666664,4343.60815068149,39071.0,41367.0,31899.0,9468.0,-0.6670614731124392,36593.5,5786.101027462278,34991.0,45680.0,30901.999999999996,14778.000000000004,0.8328780326643075,6.0,28457.0,0
St̩phane Sarrazin,London10,Race,1.0,Venturi Formula E Team,108.97586206896551,16.0507822500163,116.2,117.8,65.4,52.39999999999999,-2.004971230926934,26463.51724137931,4851.859486104931,24484.0,40584.0,24053.0,16531.0,2.2708954887374033,36738.206896551725,8451.724348064423,33705.0,65185.0,33159.0,32026.0,2.895806411662202,36345.206896551725,13546.485130255618,32448.0,102179.0,31873.0,70306.0,4.476052217969716,29.0,80503.0,1
St̩phane Sarrazin,London11,FP1,1.0,Venturi Formula E Team,96.88333333333337,34.93340302717191,114.35,120.9,19.2,101.7,-1.584250620847973,27895.722222222223,10473.354144492,23744.5,66252.0,23127.0,43125.0,3.250792746387988,34236.333333333336,1924.928845132601,33611.5,39446.0,32584.000000000004,6861.999999999996,2.073031615864513,89911.44444444444,135365.037340311,32910.0,492477.0,31352.0,461125.0,2.292125487578348,18.0,1076556.0,3
St̩phane Sarrazin,London11,FP2,1.0,Venturi Formula E Team,97.43333333333334,31.77916222173189,109.3,125.0,29.7,95.3,-1.4949203808114864,28301.583333333332,9904.519303266961,24098.5,56400.0,22257.0,34143.0,2.450840833719618,34757.333333333336,2133.2707424530204,34346.0,38883.0,31548.0,7335.0,0.33467059431193524,69503.0,85917.4902090266,34038.0,292189.0,30346.0,261843.0,2.2568631230086913,12.0,476743.0,2
St̩phane Sarrazin,London11,Q,1.0,Venturi Formula E Team,105.38000000000002,23.74061920001245,116.8,125.5,72.5,53.0,-0.7669894092729322,33709.2,21301.283639724625,24113.0,71628.0,22426.0,49202.0,2.183170115444409,37272.4,7817.377904387123,33798.0,50017.0,31348.0,18669.0,1.4512896906909643,33775.6,4722.058640042497,32247.0,41713.0,30127.0,11586.0,1.641499008753976,5.0,42676.0,0
St̩phane Sarrazin,London11,Race,1.0,Venturi Formula E Team,114.16896551724139,14.722919534043216,118.9,120.9,59.8,61.10000000000001,-3.25377030011936,24654.96551724138,5654.002536021708,23448.0,52078.0,19462.0,32616.0,4.4842034812370395,34968.58620689655,9383.554594217487,33131.0,83726.0,32704.0,51022.0,5.37384057720587,35151.34482758621,13185.13789752869,31935.0,101913.0,31393.0,70520.0,4.988695015120131,29.0,81271.0,1
St̩phane Sarrazin,Long Beach,FP1,0,Venturi Formula E Team,102.61666666666667,34.32584060636146,119.6,127.5,30.3,97.2,-1.425048313803609,22454.333333333332,9673.743041048921,18437.5,46674.0,17758.0,28916.0,2.1715519533686933,21356.416666666668,896.5579085219942,20928.0,22909.0,20427.0,2482.0,0.8764684935762488,48778.666666666664,61900.508005454474,23190.0,212422.0,21920.0,190502.0,2.313060234801486,12.0,254300.0,2
St̩phane Sarrazin,Long Beach,FP2,0,Venturi Formula E Team,108.475,30.56013743424594,122.3,131.2,15.8,115.39999999999999,-2.1186448558318403,22303.6875,9216.519688174056,17839.0,43956.0,17055.0,26901.0,1.7891545664183888,21095.4375,902.9196323593833,20666.0,23383.000000000004,19991.0,3392.0000000000036,1.42782816798051,51605.25,105952.41670076872,22064.5,446947.0,21408.0,425539.0,3.9359062192933796,16.0,550452.0,2
St̩phane Sarrazin,Long Beach,FP3,0,Venturi Formula E Team,111.74499999999998,26.961053294276958,126.65,132.8,32.3,100.50000000000001,-1.7284466030713095,21255.55,8436.386264740058,17841.5,44536.0,16727.0,27809.0,2.1914723889143826,21055.55,1844.2900923490447,20579.5,28599.0,19377.0,9222.0,3.942137264346682,34748.55,40372.51714050694,22115.0,198480.0,21585.0,176895.0,3.9154886072629984,20.0,319166.0,3
St̩phane Sarrazin,Long Beach,Q,3.0,Venturi Formula E Team,97.31428571428572,44.98742152244442,111.5,134.0,4.2,129.8,-1.7903204193648634,19490.571428571428,11941.776750231975,19139.0,40656.0,0.0,40656.0,0.28163629304006377,19476.0,9308.603959062104,21341.0,30148.0,0.0,30148.0,-1.760684743341385,20977.14285714286,9908.940868874794,23686.999999999996,31851.999999999996,0.0,31851.999999999996,-1.8813837671224702,7.0,0.0,1
St̩phane Sarrazin,Long Beach,Race,3.0,Venturi Formula E Team,114.41538461538461,23.26586089962737,125.8,128.4,56.7,71.7,-1.6350664988333112,21216.076923076922,7946.55589542981,17960.0,48399.0,17550.0,30849.0,2.372777799013651,23424.76923076923,7238.897035284409,20538.0,45945.0,20217.0,25728.0,2.4398919122861926,26702.46153846154,11579.567896778934,22276.0,78174.0,21706.0,56468.0,3.2063176515039085,39.0,85807.0,1
St̩phane Sarrazin,Miami,Q,3.0,Venturi Formula E Team,86.21666666666668,42.13727170411804,98.05000000000001,117.6,4.7,112.89999999999999,-1.9182594311335395,283943.8333333333,644843.2050020894,21399.5,1600215.0,18090.0,1582125.0,2.449410099956476,25351.333333333332,2637.1238625947512,25919.0,28025.0,21988.000000000004,6036.999999999996,-0.47282884699347494,31694.333333333332,5922.35999130977,31282.5,42529.0,26310.0,16219.0,1.4025872195294329,6.0,1581918.0,1
St̩phane Sarrazin,Miami,Race,3.0,Venturi Formula E Team,109.04516129032262,13.845837851370769,111.9,133.3,41.3,92.00000000000001,-4.05571820953855,22574.90322580645,21677.669555489338,18918.0,137236.0,0.0,137236.0,5.23039868108067,22457.58064516129,4179.458192750136,23148.000000000004,23875.999999999996,0.0,23875.999999999996,-5.518603835754865,28192.83870967742,1109.6142301651264,27757.0,31790.0,27518.0,4272.0,2.4320051909653575,31.0,143053.0,3
St̩phane Sarrazin,Monaco,FP1,3.0,Venturi Formula E Team,94.98,30.33953151276059,108.05,112.7,17.4,95.30000000000001,-1.953955803564169,23438.766666666666,8243.367355484728,21491.5,66558.0,20781.0,45777.0,5.272561457451064,18405.033333333333,1118.338499225783,18015.0,22398.0,17519.0,4879.0,2.2134628629415136,48739.96666666667,80260.44406223913,18458.5,324854.0,17923.0,306931.0,2.565619591273248,30.0,974911.0,4
St̩phane Sarrazin,Monaco,FP2,3.0,Venturi Formula E Team,96.46190476190476,29.71291766539389,110.4,116.9,17.0,99.9,-1.8462441402952898,23805.761904761905,9299.920633557913,21076.0,63794.0,20165.0,43629.0,4.3687358704590045,18852.190476190477,2152.7321389120293,17995.0,26244.0,16998.0,9246.0,2.4943341439675875,42549.28571428572,72496.1843562424,18173.0,328834.0,17169.0,311665.0,3.5223450936805243,21.0,576830.0,3
St̩phane Sarrazin,Monaco,Q,2.0,Venturi Formula E Team,90.28333333333335,42.25159957524291,105.1,117.4,6.4,111.0,-2.166247199896503,177200.33333333334,379084.2676707471,22204.0,950986.0,20270.0,930716.0,2.449250125645206,19354.833333333332,2662.786691920077,19167.0,23963.0,16761.0,7202.0,1.037889362751229,18600.5,1403.3895752783685,18809.0,20865.0,17093.0,3772.0,0.5296261086846286,6.0,925925.0,0
St̩phane Sarrazin,Monaco,Race,2.0,Venturi Formula E Team,106.07234042553195,14.707565372485654,110.6,112.3,48.5,63.8,-3.148226167333405,22458.893617021276,4692.898479682949,21259.0,47279.0,20872.0,26407.0,4.477252876187213,19051.510638297874,4050.1127460009243,18012.999999999996,36835.0,17666.0,19169.0,3.775495371568766,20440.59574468085,11074.662471369687,18176.0,90954.0,17949.0,73005.0,5.986743265689148,47.0,82833.0,1
St̩phane Sarrazin,Moscow,FP1,0,Venturi Formula E Team,99.09130434782608,27.662559420196274,110.1,113.6,11.5,102.1,-2.68919001563878,25430.521739130436,4788.112095877429,23670.0,44445.0,23284.0,21161.0,3.3368029819414935,25382.217391304348,1274.8973918256297,24992.0,30065.0,24290.0,5775.0,2.5415240188514385,68843.95652173914,147042.7421885086,25760.0,665039.0,24909.0,640130.0,3.666977577082161,23.0,1018470.0,2
St̩phane Sarrazin,Moscow,FP2,0,Venturi Formula E Team,99.49999999999999,27.09655936483016,112.5,116.5,18.9,97.6,-2.2632899330519556,25575.88888888889,5809.9678837716065,23339.5,45883.0,22154.0,23729.0,2.970312683946622,25112.833333333332,1487.5252345857557,24557.5,29480.0,23976.999999999996,5503.000000000004,2.45872565528246,52645.444444444445,87701.7862392526,25297.0,386430.0,24457.0,361973.0,3.6891996058750314,18.0,528111.0,2
St̩phane Sarrazin,Moscow,Q,4.0,Venturi Formula E Team,93.18333333333334,44.62875381037058,109.94999999999999,117.5,2.9,114.6,-2.353548358737599,477447.3333333333,1110742.7245632836,23921.5,2744738.0,22242.0,2722496.0,2.4494730967206917,25357.833333333332,1772.1103144744307,24971.0,27995.0,23633.000000000004,4361.999999999996,0.6400481659511705,25483.666666666668,967.507450445043,25811.5,26449.0,24252.0,2197.0,-0.6696076506975768,6.0,2723661.0,0
St̩phane Sarrazin,Moscow,Race,4.0,Venturi Formula E Team,109.43714285714287,7.760915869022832,111.2,114.8,68.9,45.89999999999999,-4.446188365960198,23693.342857142856,1694.2323776801795,23360.0,30389.0,20308.0,10081.0,3.117410572570841,24851.114285714284,1046.4041163861682,24680.999999999996,30358.0,24013.0,6345.0,4.486327450199086,27329.314285714285,7838.865504543329,25656.0,71376.0,24617.0,46759.0,5.529963467574525,35.0,78421.0,2
St̩phane Sarrazin,Puntadel,FP1,3.0,Venturi Formula E Team,107.47500000000001,30.967167044833293,122.1,130.9,27.3,103.60000000000001,-1.7522537769774018,52412.083333333336,75512.56208761713,23527.0,311231.0,22054.0,289177.0,2.7764517041089904,28749.083333333332,3222.772367370066,27617.0,39000.0,26201.0,12799.0,2.52771504874278,32528.333333333332,4294.32039130622,30867.5,47055.0,28967.0,18088.0,2.197009863137696,24.0,712905.0,3
St̩phane Sarrazin,Puntadel,FP2,4.0,Venturi Formula E Team,94.86923076923077,33.76498148021074,100.0,132.1,22.9,109.19999999999999,-1.2209243622667005,69298.23076923077,107837.35682047126,23721.0,375972.0,21794.0,354178.0,2.5006998509018947,31309.923076923078,5140.040312123671,29970.0,42193.0,25901.0,16292.0,1.2076875551537847,38326.153846153844,8254.382127554569,37675.0,56967.0,28730.0,28237.0,1.090987615268909,13.0,604000.0,2
St̩phane Sarrazin,Puntadel,Q,4.0,Venturi Formula E Team,91.96666666666665,50.579943324075266,104.65,131.2,3.4,127.79999999999998,-1.2133108752256136,508306.6666666667,1179951.2507297352,26015.5,2916839.0,21756.0,2895083.0,2.4493385680326383,35086.666666666664,11241.400049222813,30534.0,51549.0,25918.0,25631.0,0.7457306304025242,37812.833333333336,9576.336698689465,36791.5,49681.0,29166.0,20515.0,0.1545865952643856,6.0,2897258.0,0
St̩phane Sarrazin,Puntadel,Race,4.0,Venturi Formula E Team,113.6866666666667,18.252548419591275,122.9,126.7,78.1,48.60000000000001,-1.4765551001736368,26694.066666666666,5919.560462286593,23410.0,39120.0,22953.0,16167.0,1.3270319468404634,31669.6,7965.19189796634,27830.0,49500.0,27045.0,22455.0,1.7228617218631612,33352.933333333334,5491.933324257973,30381.0,45701.0,29687.0,16014.0,1.5795431714650234,15.0,0.0,0
St̩phane Sarrazin,Putrajaya,FP1,1.0,Venturi Formula E Team,85.38823529411764,35.4857344991079,104.7,108.1,6.8,101.3,-1.524966347613994,26446.117647058825,9968.420661533808,22409.0,60320.0,21617.0,38703.0,2.9756440796847246,31489.470588235294,8588.31118525091,32531.999999999996,43970.0,0.0,43970.0,-3.2665810276002625,152199.9411764706,325131.64524186787,32213.0,1300164.0,0.0,1300164.0,3.178619151195706,17.0,2110162.0,3
St̩phane Sarrazin,Putrajaya,Q,1.0,Venturi Formula E Team,84.225,30.36657976570076,84.9,110.7,56.4,54.300000000000004,-0.00886720798003864,39362.75,26171.42102083874,29842.0,76696.0,21071.0,55625.0,1.4891314360483072,43186.25,16660.964925537777,37527.5,66608.0,31082.0,35526.0,1.3640553596972014,38701.25,9396.27991547719,37054.0,49909.0,30788.0,19121.0,0.4431705135739024,4.0,42001.0,0
St̩phane Sarrazin,Putrajaya,Race,1.0,Venturi Formula E Team,95.44193548387099,17.42799996544924,105.3,109.0,53.1,55.9,-1.367849253330941,25410.064516129034,7029.518636604186,22155.0,51268.0,21648.000000000004,29619.999999999996,2.4446201603017665,33004.6129032258,10886.841349927654,32461.0,58566.0,0.0,58566.0,-1.2016458398444703,36534.83870967742,17745.00366318507,32128.999999999996,98530.0,0.0,98530.0,1.3514835001311898,31.0,75984.0,1
S̩bastien BUEMI,AdD,FP1,A,Nissan e.dams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141595.9,276208.49492988683,26839.5,894723.0,25351.0,869372.0,2.7590728071181787,27798.7,8275.177232744525,23248.0,46481.0,22333.000000000004,24147.999999999996,1.7138731891112595,40968.6,13757.724296635044,35249.0,75427.0,31366.0,44061.0,2.0751647358764305,10.0,1164025.0,2
S̩bastien BUEMI,AdD,FP2,A,Nissan e.dams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141595.9,276208.49492988683,26839.5,894723.0,25351.0,869372.0,2.7590728071181787,27798.7,8275.177232744525,23248.0,46481.0,22333.000000000004,24147.999999999996,1.7138731891112595,40968.6,13757.724296635044,35249.0,75427.0,31366.0,44061.0,2.0751647358764305,10.0,1164025.0,2
S̩bastien BUEMI,AdD,Q,A,Nissan e.dams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260733.66666666666,407598.66871020733,25627.0,731388.0,25186.0,706202.0,1.7320485265716261,23184.666666666668,2007.5886862934165,22183.000000000004,25496.0,21875.0,3621.0,1.6863001296290103,34466.666666666664,5092.475069485695,31857.0,40335.0,31208.0,9127.0,1.7004565146128008,3.0,707607.0,0
S̩bastien BUEMI,AdD,Race,0,Nissan e.dams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24809.70588235294,6438.357382878129,24251.5,49036.0,0.0,49036.0,0.08619459442367164,23825.882352941175,12925.176858914721,21272.5,87351.0,0.0,87351.0,3.8547269913708515,32870.35294117647,13925.636893943516,30453.0,93515.0,0.0,93515.0,2.896700782161305,33.0,0.0,0
S̩bastien BUEMI,Beijing,FP1,3.0,Renault e.Dams,102.8315789473684,30.756969447438145,119.1,127.6,31.1,96.5,-1.6967632385549887,37675.15789473684,8195.967221500243,33579.0,58187.0,31836.0,26351.0,1.690685910037277,36474.10526315789,1993.2774489027088,35775.0,41816.0,33615.0,8201.0,1.6317706382791366,71604.05263157895,93975.4272145849,33439.0,329374.0,31540.0,297834.0,2.3762514849229723,19.0,792796.0,3
S̩bastien BUEMI,Beijing,FP2,3.0,Renault e.Dams,119.28888888888888,8.746491360031811,122.4,123.0,96.1,26.900000000000006,-2.936468993584547,35807.555555555555,7614.906091198878,33080.0,56083.0,32915.0,23168.0,2.9827483281008322,35490.11111111111,951.3974517051803,35099.0,37894.0,34856.0,3038.0,2.48882891875197,33094.88888888889,663.2526751631774,32868.0,34817.0,32680.999999999996,2136.0000000000036,2.715306256437837,9.0,25871.0,0
S̩bastien BUEMI,Beijing,Q,3.0,Renault e.Dams,82.92857142857143,50.6614815642586,97.5,127.2,10.3,116.9,-0.9397745553497839,29858.714285714286,22356.034321216914,31964.0,54839.0,0.0,54839.0,-0.5266414616536929,26596.0,18381.528083014935,34049.0,41490.0,0.0,41490.0,-1.1305167237126743,24299.714285714286,16784.00772277275,31697.0,38963.0,0.0,38963.0,-1.132053406804075,4.0,0.0,2
S̩bastien BUEMI,Beijing,Race,3.0,Renault e.Dams,112.33461538461539,20.02857842799019,121.3,123.8,56.1,67.69999999999999,-2.046077612571435,37961.92307692308,11312.818530934106,33406.5,80375.0,32784.0,47591.0,2.7428214053299302,38993.846153846156,12418.854277886694,35534.0,81493.0,34675.0,46818.0,3.3581508545610124,38768.653846153844,16282.328486902134,33175.5,95601.0,32470.999999999996,63130.0,2.826580233881756,26.0,82462.0,1
S̩bastien BUEMI,Berlin2,FP1,0,Renault e.dams,92.35833333333333,30.882342171069446,102.55000000000001,121.1,20.0,101.1,-1.3918785970333114,30321.958333333332,4288.671523090923,30182.5,38810.0,25294.0,13516.0,0.5541930107996262,24075.125,5153.906963042276,21853.0,37922.0,19305.0,18617.0,1.5782553892451425,61420.416666666664,89894.19157998386,25702.5,347227.0,23113.0,324114.0,2.5090775618131955,24.0,894299.0,4
S̩bastien BUEMI,Berlin2,FP2,0,Renault e.dams,95.52941176470588,28.347305090296555,100.9,120.9,22.5,98.4,-1.764133797324558,29570.882352941175,3926.471553480824,27262.0,38817.0,25320.0,13497.0,0.9509916644176851,22858.0,3936.3338273068243,21284.000000000004,34885.99999999999,19340.999999999996,15544.999999999996,2.017811569922474,53886.23529411765,79414.28448139023,26263.0,317635.0,23121.0,294514.0,2.9561569377710595,17.0,488705.0,2
S̩bastien BUEMI,Berlin2,Q,2.0,Renault e.dams,83.98,42.26833330047448,102.6,120.5,35.8,84.7,-0.49293684521617903,81682.6,75598.29588886247,30411.0,180008.0,25439.0,154569.0,0.7131891722510348,22221.2,2691.4810421030284,23276.999999999996,25443.0,19417.0,6026.0,-0.15150104177308593,25192.2,1964.9627731842654,25616.999999999996,27737.0,23164.0,4573.0,0.111499423050194,3.0,259956.0,0
S̩bastien BUEMI,Berlin2,Race,0,Renault e.dams,112.66956521739132,6.301917505903083,113.8,115.0,72.1,42.900000000000006,-6.227645711351323,27002.58695652174,868.1874241093591,26833.5,31985.0,26615.0,5370.0,5.037580257104424,20707.543478260868,168.88230043721634,20693.5,21156.0,20315.0,841.0,0.06951677171661673,25380.195652173912,6102.526182271896,24464.5,65857.0,24158.0,41699.0,6.775630941292816,46.0,50570.0,1
S̩bastien BUEMI,Berlin,FP1,0,Renault e.Dams,100.75,26.266635281898175,109.45,120.3,19.7,100.6,-2.3645080708005017,20098.03125,4343.706611642204,19969.0,28448.0,0.0,28448.0,-2.96698729043449,24918.84375,4733.883682214198,25207.5,28145.0,0.0,28145.0,-4.959364517414702,31442.375,58089.40809828998,16505.0,306450.0,0.0,306450.0,4.191002643300562,32.0,755963.0,4
S̩bastien BUEMI,Berlin,FP1,0,Renault e.dams,94.05641025641027,32.68235315621047,104.2,121.9,9.7,112.2,-1.5881444410202392,31021.410256410258,8424.490341348308,26851.0,68926.0,25289.0,43637.0,2.8226612951120456,24600.615384615383,6954.48771663375,22762.0,60162.0,19487.0,40675.0,4.054794662209315,84880.79487179487,175171.28057210922,24501.0,776226.0,23213.0,753013.0,3.4441590670611286,23.0,2387966.0,6
S̩bastien BUEMI,Berlin,FP2,0,Renault e.dams,94.14687500000001,29.648815288032523,97.15,122.9,22.4,100.5,-1.4257040629779425,30128.40625,4497.952974261663,29673.5,38938.0,25098.0,13840.0,0.45316007103249173,25200.4375,6092.3079367320015,22532.0,42608.99999999999,19485.0,23123.999999999993,1.5488310909365768,57486.09375,84307.25232163118,26608.0,316662.0,22929.0,293733.0,2.558379087151324,16.0,1023702.0,4
S̩bastien BUEMI,Berlin,FP2,4.0,Renault e.Dams,98.78947368421053,28.46418597186534,108.3,115.8,13.9,101.89999999999999,-2.3879343958247596,19645.157894736843,5180.358988666905,19716.0,27175.0,0.0,27175.0,-3.139379437864296,29648.526315789473,23888.926887131485,25478.0,125134.0,0.0,125134.0,3.840899181691365,20236.105263157893,14624.36221551307,16811.0,69481.0,0.0,69481.0,2.643057767612955,19.0,588206.0,3
S̩bastien BUEMI,Berlin,Q,4.0,Renault e.Dams,73.8,60.32772994237393,112.2,121.0,3.7,117.3,-0.6053216319752327,483070.0,783950.5160356105,19668.0,1828115.0,18136.0,1809979.0,1.8447537280661324,24898.4,1027.6739755389347,24903.000000000004,26068.0,23789.0,2279.0,0.02943562013071628,16337.2,871.5702496069954,16412.0,17274.0,15397.0,1877.0,-0.09096878576754958,3.0,2314589.0,0
S̩bastien BUEMI,Berlin,Q,4.0,Renault e.dams,106.4,13.515546603818878,103.1,122.3,93.3,29.0,0.33029688853501626,31460.4,6611.204980939557,29647.0,38674.0,25204.0,13470.0,0.3279136196136897,23011.6,2565.5148216293737,22406.0,25638.0,19816.0,5822.0,0.0011853493675689592,25625.4,2196.79955844861,25683.000000000004,27898.000000000004,23211.0,4687.000000000004,-0.050622118806642566,3.0,13287.0,0
S̩bastien BUEMI,Berlin,Race,0,Renault e.dams,113.861797752809,5.695303200843688,115.1,117.1,73.8,43.3,-5.398644276655338,26839.078651685395,1394.2309319014862,26558.000000000004,36967.0,26025.0,10942.0,5.5341549169887205,21776.685393258427,1173.17727672553,22583.000000000004,23909.000000000004,20268.0,3641.0000000000036,0.0166541742274203,25208.696629213482,4825.337299572705,24514.0,63637.0,23942.0,39695.0,7.113036413614645,45.0,77898.0,2
S̩bastien BUEMI,Berlin,Race,4.0,Renault e.Dams,107.27708333333332,16.705270407783384,113.4,117.2,56.4,60.800000000000004,-2.426795146068308,21392.958333333332,5581.8299712562175,19678.5,44659.0,19190.0,25469.0,3.3635402365593694,26752.4375,6133.617116529271,24943.5,49328.99999999999,24175.0,25153.999999999993,3.227038968182265,19064.729166666668,9795.564597109882,16423.5,76954.0,15835.0,61119.0,4.916630715974227,48.0,62699.0,1
